//ste,ara,nde,GenFactor,LoadFactor,ResidualLF
0,0,170402,0.000,0.000,0.000
0,0,170442,0.000,0.000,0.000
0,0,170443,0.000,0.000,0.000
0,0,1707,0.000,0.000,0.000
0,0,1708,0.000,0.000,0.000
0,0,1710,0.000,0.000,0.000
0,0,1712,0.000,0.000,0.000
0,0,1988,0.000,0.000,0.000
0,0,1715,0.000,0.000,0.000
0,0,1754,0.000,0.000,0.000
0,0,1714,0.000,0.000,0.000
0,0,1717,0.000,0.000,0.000
0,0,37370,0.000,0.000,0.000
0,0,6800,0.000,0.000,0.000
0,0,1724,0.000,0.000,0.000
0,0,1725,0.000,0.000,0.000
0,0,177,0.000,0.000,0.000
0,0,1732,0.000,0.001,0.000
0,0,1737,0.000,0.000,0.000
0,0,1735,0.000,0.000,0.000
0,0,1736,0.000,0.000,0.000
0,0,6804,0.000,0.000,0.000
0,0,1749,0.000,0.000,0.000
0,0,1750,0.000,0.000,0.000
0,0,1741,0.000,0.000,0.000
0,0,1745,0.000,0.000,0.000
0,0,1746,0.000,0.000,0.000
0,0,6814,0.000,0.000,0.000
0,0,6813,0.000,0.000,0.000
0,0,175,0.000,0.000,0.000
0,0,3595,0.000,0.000,0.000
0,0,6818,0.000,0.000,0.000
0,0,6816,0.000,0.000,0.000
0,0,1762,0.000,0.000,0.000
0,0,6830,0.000,0.000,0.000
0,0,2350,0.000,0.000,0.000
0,0,6826,0.000,0.000,0.000
0,0,1766,0.000,0.000,0.000
0,0,1808,0.000,0.000,0.000
0,0,1765,0.000,0.000,0.000
0,0,6811,0.000,0.000,0.000
0,0,6832,0.000,0.000,0.000
0,0,181,0.000,0.000,0.000
0,0,1773,0.000,0.000,0.000
0,0,1785,0.000,0.000,0.000
0,0,6859,0.000,0.000,0.000
0,0,6808,0.000,0.000,0.000
0,0,902385,0.000,0.000,0.000
0,0,37350,0.000,0.000,0.000
0,0,6824,0.000,0.000,0.000
0,0,1789,0.000,0.000,0.000
0,0,6838,0.000,0.000,0.000
0,0,1791,0.000,0.000,0.000
0,0,1795,0.000,0.000,0.000
0,0,37320,0.000,0.000,0.000
0,0,6872,0.000,0.000,0.000
0,0,1798,0.000,0.000,0.000
0,0,180002,0.000,0.000,0.000
0,0,180012,0.000,0.000,0.000
0,0,180013,0.000,0.000,0.000
0,0,180053,0.000,0.000,0.000
0,0,6827,0.000,0.000,0.000
0,0,1802,0.000,0.000,0.000
0,0,180441,0.000,0.000,0.000
0,0,1809,0.000,0.000,0.000
0,0,180951,0.000,0.000,0.000
0,0,180954,0.000,0.000,0.000
0,0,180981,0.000,0.000,0.000
0,0,180957,0.000,0.000,0.000
0,0,902531,0.000,0.000,0.000
0,0,180960,0.000,0.000,0.000
0,0,181031,0.000,0.000,0.000
0,0,6850,0.000,0.000,0.000
0,0,181051,0.000,0.000,0.000
0,0,181151,0.000,0.000,0.000
0,0,1812,0.000,0.000,0.000
0,0,1813,0.000,0.000,0.000
0,0,181451,0.000,0.000,0.000
0,0,1819,0.000,0.000,0.000
0,0,181551,0.000,0.000,0.000
0,0,181552,0.000,0.000,0.000
0,0,1820,0.000,0.000,0.000
0,0,181651,0.000,0.000,0.000
0,0,181681,0.000,0.000,0.000
0,0,181732,0.000,0.000,0.000
0,0,181753,0.000,0.000,0.000
0,0,181851,0.000,0.000,0.000
0,0,181901,0.000,0.000,0.000
0,0,182052,0.000,0.000,0.000
0,0,1824,0.000,0.000,0.000
0,0,1823,0.000,0.000,0.000
0,0,1826,0.000,0.000,0.000
0,0,1828,0.000,0.000,0.000
0,0,6944,0.000,0.000,0.000
0,0,6840,0.000,0.000,0.000
0,0,1837,0.000,0.001,0.000
0,0,1838,0.000,0.000,0.000
0,0,1852,0.000,0.000,0.000
0,0,1854,0.000,0.000,0.000
0,0,1855,0.000,0.000,0.000
0,0,2018,0.000,0.001,0.000
0,0,1866,0.000,0.000,0.000
0,0,190,0.000,0.000,0.000
0,0,2062,0.000,0.000,0.000
0,0,2086,0.000,0.000,0.000
0,0,902868,0.000,0.000,0.000
0,0,1935,0.000,0.002,0.000
0,0,2175,0.000,0.000,0.000
0,0,2174,0.000,0.000,0.000
0,0,151081,0.000,0.000,0.000
0,0,1881,0.000,0.000,0.000
0,0,2196,0.000,0.000,0.000
0,0,1967,0.000,0.001,0.000
0,0,2208,0.000,0.001,0.000
0,0,1931,0.000,0.001,0.000
0,0,1932,0.000,0.001,0.000
0,0,2277,0.000,0.000,0.000
0,0,2281,0.000,0.000,0.000
0,0,194,0.000,0.000,0.000
0,0,150111,0.000,0.001,0.000
0,0,150112,0.000,0.001,0.000
0,0,1904,0.000,0.001,0.000
0,0,11901,0.000,0.001,0.000
0,0,2297,0.000,0.000,0.000
0,0,1911,0.000,0.001,0.000
0,0,2302,0.000,0.001,0.000
0,0,2301,0.000,0.001,0.000
0,0,1929,0.000,0.001,0.000
0,0,2265,0.000,0.000,0.000
0,0,1913,0.000,0.000,0.000
0,0,1914,0.000,0.001,0.000
0,0,2312,0.000,0.000,0.000
0,0,1919,0.000,0.000,0.000
0,0,1920,0.000,0.000,0.000
0,0,2251,0.000,0.001,0.000
0,0,2257,0.000,0.000,0.000
0,0,192,0.000,0.000,0.000
0,0,2252,0.000,0.000,0.000
0,0,903031,0.000,0.000,0.000
0,0,1922,0.000,0.000,0.000
0,0,1924,0.000,0.000,0.000
0,0,2055,0.000,0.001,0.000
0,0,2124,0.000,0.000,0.000
0,0,2006,0.000,0.001,0.000
0,0,2125,0.000,0.001,0.000
0,0,1930,0.000,0.001,0.000
0,0,193,0.000,0.000,0.000
0,0,210,0.000,0.000,0.000
0,0,198,0.000,0.000,0.000
0,0,195,0.000,0.000,0.000
0,0,1951,0.000,0.001,0.000
0,0,2167,0.000,0.000,0.000
0,0,2245,0.000,0.000,0.000
0,0,2246,0.000,0.000,0.000
0,0,2157,0.000,0.000,0.000
0,0,2158,0.000,0.000,0.000
0,0,1953,0.000,0.000,0.000
0,0,2087,0.000,0.000,0.000
0,0,2088,0.000,0.000,0.000
0,0,2152,0.000,0.000,0.000
0,0,12157,0.000,0.000,0.000
0,0,2049,0.000,0.001,0.000
0,0,2070,0.000,0.001,0.000
0,0,2071,0.000,0.000,0.000
0,0,2077,0.000,0.002,0.000
0,0,196,0.000,0.000,0.000
0,0,1965,0.000,0.001,0.000
0,0,2161,0.000,0.000,0.000
0,0,37010,0.000,0.001,0.000
0,0,904533,0.000,0.000,0.000
0,0,1985,0.000,0.001,0.000
0,0,1987,0.000,0.001,0.000
0,0,1994,0.000,0.000,0.000
0,0,37120,0.000,0.000,0.000
0,0,1996,0.000,0.000,0.000
0,0,2388,0.000,0.003,0.000
0,0,1997,0.000,0.000,0.000
0,0,32879,0.000,0.000,0.000
0,0,4,0.000,0.000,0.000
0,0,200,0.000,0.000,0.000
0,0,2001,0.000,0.001,0.000
0,0,2004,0.000,0.000,0.000
0,0,2009,0.000,0.000,0.000
0,0,201,0.000,0.000,0.000
0,0,2342,0.000,0.000,0.000
0,0,2343,0.000,0.000,0.000
0,0,2011,0.000,0.000,0.000
0,0,2023,0.000,0.000,0.000
0,0,2015,0.000,0.001,0.000
0,0,2016,0.000,0.001,0.000
0,0,2017,0.000,0.001,0.000
0,0,2020,0.000,0.000,0.000
0,0,2019,0.000,0.000,0.000
0,0,2021,0.000,0.001,0.000
0,0,2022,0.000,0.001,0.000
0,0,2024,0.000,0.001,0.000
0,0,2027,0.000,0.000,0.000
0,0,2050,0.000,0.000,0.000
0,0,2035,0.000,0.001,0.000
0,0,2042,0.000,0.000,0.000
0,0,2309,0.000,0.000,0.000
0,0,2317,0.000,0.001,0.000
0,0,280,0.000,0.000,0.000
0,0,2037,0.000,0.000,0.000
0,0,2039,0.000,0.000,0.000
0,0,204,0.000,0.000,0.000
0,0,2041,0.000,0.001,0.000
0,0,12050,0.000,0.000,0.000
0,0,2046,0.000,0.000,0.000
0,0,2045,0.000,0.000,0.000
0,0,2098,0.000,0.001,0.000
0,0,2099,0.000,0.001,0.000
0,0,2296,0.000,0.000,0.000
0,0,2054,0.000,0.000,0.000
0,0,2408,0.000,0.000,0.000
0,0,2068,0.000,0.000,0.000
0,0,2069,0.000,0.000,0.000
0,0,2076,0.000,0.000,0.000
0,0,208,0.000,0.000,0.000
0,0,12094,0.000,0.000,0.000
0,0,209,0.000,0.000,0.000
0,0,2091,0.000,0.000,0.000
0,0,2092,0.000,0.000,0.000
0,0,2093,0.000,0.000,0.000
0,0,2094,0.000,0.001,0.000
0,0,2100,0.000,0.000,0.000
0,0,2101,0.000,0.000,0.000
0,0,2105,0.000,0.000,0.000
0,0,2106,0.000,0.000,0.000
0,0,2164,0.000,0.001,0.000
0,0,12093,0.000,0.000,0.000
0,0,2111,0.000,0.000,0.000
0,0,211,0.000,0.000,0.000
0,0,2112,0.000,0.000,0.000
0,0,2113,0.000,0.000,0.000
0,0,2115,0.000,0.000,0.000
0,0,12115,0.000,0.000,0.000
0,0,2121,0.000,0.000,0.000
0,0,2240,0.000,0.000,0.000
0,0,212,0.000,0.000,0.000
0,0,2244,0.000,0.001,0.000
0,0,2128,0.000,0.001,0.000
0,0,213,0.000,0.000,0.000
0,0,3515,0.000,0.000,0.000
0,0,2135,0.000,0.000,0.000
0,0,2141,0.000,0.000,0.000
0,0,2136,0.000,0.000,0.000
0,0,2142,0.000,0.000,0.000
0,0,902912,0.000,0.000,0.000
0,0,902914,0.000,0.000,0.000
0,0,218,0.000,0.000,0.000
0,0,2351,0.000,0.000,0.000
0,0,2147,0.000,0.000,0.000
0,0,2150,0.000,0.001,0.000
0,0,2151,0.000,0.000,0.000
0,0,2160,0.000,0.001,0.000
0,0,216,0.000,0.000,0.000
0,0,2173,0.000,0.000,0.000
0,0,2178,0.000,0.000,0.000
0,0,2179,0.000,0.000,0.000
0,0,217,0.000,0.000,0.000
0,0,2180,0.000,0.000,0.000
0,0,2172,0.000,0.000,0.000
0,0,2177,0.000,0.000,0.000
0,0,2176,0.000,0.000,0.000
0,0,902953,0.000,0.000,0.000
0,0,2182,0.000,0.000,0.000
0,0,2183,0.000,0.000,0.000
0,0,2190,0.000,0.000,0.000
0,0,2186,0.000,0.000,0.000
0,0,2187,0.000,0.000,0.000
0,0,2188,0.000,0.000,0.000
0,0,2189,0.000,0.000,0.000
0,0,2191,0.000,0.000,0.000
0,0,2192,0.000,0.000,0.000
0,0,2193,0.000,0.000,0.000
0,0,220,0.000,0.000,0.000
0,0,223,0.000,0.000,0.000
0,0,12205,0.000,0.001,0.000
0,0,2209,0.000,0.001,0.000
0,0,2210,0.000,0.000,0.000
0,0,221,0.000,0.000,0.000
0,0,2328,0.000,0.000,0.000
0,0,902997,0.000,0.000,0.000
0,0,2216,0.000,0.000,0.000
0,0,2214,0.000,0.000,0.000
0,0,2215,0.000,0.000,0.000
0,0,2222,0.000,0.000,0.000
0,0,2223,0.000,0.000,0.000
0,0,2227,0.000,0.000,0.000
0,0,404,0.000,0.000,0.000
0,0,2233,0.000,0.000,0.000
0,0,2234,0.000,0.000,0.000
0,0,2248,0.000,0.000,0.000
0,0,2239,0.000,0.001,0.000
0,0,224,0.000,0.000,0.000
0,0,225,0.000,0.000,0.000
0,0,228,0.000,0.000,0.000
0,0,2321,0.000,0.000,0.000
0,0,2324,0.000,0.000,0.000
0,0,2243,0.000,0.000,0.000
0,0,2247,0.000,0.000,0.000
0,0,2260,0.000,0.001,0.000
0,0,2259,0.000,0.000,0.000
0,0,2262,0.000,0.000,0.000
0,0,2274,0.000,0.001,0.000
0,0,2270,0.000,0.001,0.000
0,0,2276,0.000,0.000,0.000
0,0,2280,0.000,0.001,0.000
0,0,2290,0.000,0.000,0.000
0,0,2294,0.000,0.000,0.000
0,0,2283,0.000,0.000,0.000
0,0,2291,0.000,0.000,0.000
0,0,2336,0.000,0.000,0.000
0,0,2337,0.000,0.000,0.000
0,0,3537,0.000,0.000,0.000
0,0,230,0.000,0.000,0.000
0,0,2306,0.000,0.000,0.000
0,0,2307,0.000,0.001,0.000
0,0,2308,0.000,0.000,0.000
0,0,2313,0.000,0.000,0.000
0,0,12313,0.000,0.000,0.000
0,0,2314,0.000,0.001,0.000
0,0,3054,0.000,0.000,0.000
0,0,2315,0.000,0.000,0.000
0,0,2319,0.000,0.000,0.000
0,0,2320,0.000,0.001,0.000
0,0,2323,0.000,0.000,0.000
0,0,236,0.000,0.000,0.000
0,0,445,0.000,0.000,0.000
0,0,2325,0.000,0.000,0.000
0,0,2326,0.000,0.000,0.000
0,0,2330,0.000,0.000,0.000
0,0,2339,0.000,0.000,0.000
0,0,234,0.000,0.000,0.000
0,0,3522,0.000,0.000,0.000
0,0,2704,0.000,0.000,0.000
0,0,6873,0.000,0.000,0.000
0,0,2529,0.000,0.000,0.000
0,0,6880,0.000,0.001,0.000
0,0,2344,0.000,0.000,0.000
0,0,2347,0.000,0.000,0.000
0,0,2352,0.000,0.000,0.000
0,0,2524,0.000,0.000,0.000
0,0,2564,0.000,0.001,0.000
0,0,2670,0.000,0.000,0.000
0,0,2353,0.000,0.000,0.000
0,0,2521,0.000,0.000,0.000
0,0,2565,0.000,0.001,0.000
0,0,2669,0.000,0.000,0.000
0,0,2615,0.000,0.000,0.000
0,0,2624,0.000,0.000,0.000
0,0,2616,0.000,0.000,0.000
0,0,2623,0.000,0.000,0.000
0,0,2536,0.000,0.000,0.000
0,0,2535,0.000,0.000,0.000
0,0,2555,0.000,0.000,0.000
0,0,37100,0.000,0.000,0.000
0,0,6943,0.000,0.000,0.000
0,0,2395,0.000,0.001,0.000
0,0,2368,0.000,0.000,0.000
0,0,2369,0.000,0.000,0.000
0,0,2516,0.000,0.001,0.000
0,0,237,0.000,0.000,0.000
0,0,3518,0.000,0.000,0.000
0,0,2380,0.000,0.001,0.000
0,0,33662,0.000,0.001,0.000
0,0,2568,0.000,0.001,0.000
0,0,2378,0.000,0.001,0.000
0,0,2570,0.000,0.000,0.000
0,0,903418,0.000,0.000,0.000
0,0,2390,0.000,0.001,0.000
0,0,2393,0.000,0.001,0.000
0,0,2394,0.000,0.000,0.000
0,0,903709,0.000,0.000,0.000
0,0,2402,0.000,0.000,0.000
0,0,2918,0.000,0.000,0.000
0,0,2917,0.000,0.000,0.000
0,0,2811,0.000,0.000,0.000
0,0,2800,0.000,0.000,0.000
0,0,2812,0.000,0.000,0.000
0,0,2552,0.000,0.000,0.000
0,0,2411,0.000,0.000,0.000
0,0,3015,0.000,0.000,0.000
0,0,3042,0.000,0.000,0.000
0,0,2416,0.000,0.000,0.000
0,0,327,0.000,0.000,0.000
0,0,2999,0.000,0.000,0.000
0,0,3049,0.000,0.000,0.000
0,0,12425,0.000,0.000,0.000
0,0,2425,0.000,0.000,0.000
0,0,3057,0.000,0.000,0.000
0,0,2967,0.000,0.000,0.000
0,0,3066,0.000,0.000,0.000
0,0,3067,0.000,0.000,0.000
0,0,2779,0.000,0.000,0.000
0,0,3076,0.000,0.000,0.000
0,0,2438,0.000,0.001,0.000
0,0,2915,0.000,0.000,0.000
0,0,2752,0.000,0.000,0.000
0,0,2759,0.000,0.000,0.000
0,0,2762,0.000,0.000,0.000
0,0,2763,0.000,0.000,0.000
0,0,2897,0.000,0.000,0.000
0,0,2913,0.000,0.000,0.000
0,0,2900,0.000,0.000,0.000
0,0,2914,0.000,0.000,0.000
0,0,2648,0.000,0.000,0.000
0,0,2886,0.000,0.000,0.000
0,0,2639,0.000,0.000,0.000
0,0,2647,0.000,0.000,0.000
0,0,2887,0.000,0.000,0.000
0,0,2928,0.000,0.000,0.000
0,0,2927,0.000,0.000,0.000
0,0,150141,0.000,0.000,0.000
0,0,150142,0.000,0.000,0.000
0,0,150143,0.000,0.000,0.000
0,0,2462,0.000,0.000,0.000
0,0,2702,0.000,0.000,0.000
0,0,2710,0.000,0.001,0.000
0,0,2694,0.000,0.001,0.000
0,0,2477,0.000,0.001,0.000
0,0,6863,0.000,0.000,0.000
0,0,6864,0.000,0.000,0.000
0,0,903406,0.000,0.000,0.000
0,0,2874,0.000,0.000,0.000
0,0,2810,0.000,0.000,0.000
0,0,2819,0.000,0.001,0.000
0,0,2820,0.000,0.001,0.000
0,0,2875,0.000,0.000,0.000
0,0,2486,0.000,0.000,0.000
0,0,2982,0.000,0.000,0.000
0,0,2984,0.000,0.000,0.000
0,0,2801,0.000,0.000,0.000
0,0,2489,0.000,0.000,0.000
0,0,2490,0.000,0.000,0.000
0,0,2792,0.000,0.000,0.000
0,0,249,0.000,0.000,0.000
0,0,3044,0.000,0.000,0.000
0,0,2842,0.000,0.000,0.000
0,0,3024,0.000,0.000,0.000
0,0,2981,0.000,0.000,0.000
0,0,3023,0.000,0.000,0.000
0,0,2985,0.000,0.000,0.000
0,0,25,0.000,0.000,0.000
0,0,254,0.000,0.000,0.000
0,0,2510,0.000,0.000,0.000
0,0,2526,0.000,0.000,0.000
0,0,2549,0.000,0.001,0.000
0,0,2677,0.000,0.001,0.000
0,0,2691,0.000,0.001,0.000
0,0,2518,0.000,0.000,0.000
0,0,150144,0.000,0.000,0.000
0,0,2523,0.000,0.002,0.000
0,0,2525,0.000,0.000,0.000
0,0,6877,0.000,0.000,0.000
0,0,2546,0.000,0.001,0.000
0,0,2530,0.000,0.001,0.000
0,0,2547,0.000,0.000,0.000
0,0,2531,0.000,0.001,0.000
0,0,2548,0.000,0.001,0.000
0,0,2532,0.000,0.000,0.000
0,0,2553,0.000,0.000,0.000
0,0,2533,0.000,0.000,0.000
0,0,2537,0.000,0.001,0.000
0,0,2541,0.000,0.000,0.000
0,0,2540,0.000,0.000,0.000
0,0,2551,0.000,0.000,0.000
0,0,2543,0.000,0.000,0.000
0,0,2550,0.000,0.000,0.000
0,0,6875,0.000,0.000,0.000
0,0,2557,0.000,0.001,0.000
0,0,2558,0.000,0.000,0.000
0,0,2559,0.000,0.001,0.000
0,0,2562,0.000,0.001,0.000
0,0,903472,0.000,0.001,0.000
0,0,2571,0.000,0.000,0.000
0,0,2583,0.000,0.001,0.000
0,0,2582,0.000,0.001,0.000
0,0,273,0.000,0.000,0.000
0,0,2580,0.000,0.000,0.000
0,0,2588,0.000,0.000,0.000
0,0,2581,0.000,0.000,0.000
0,0,2589,0.000,0.000,0.000
0,0,2598,0.000,0.001,0.000
0,0,2613,0.000,0.000,0.000
0,0,2591,0.000,0.000,0.000
0,0,2606,0.000,0.000,0.000
0,0,2608,0.000,0.000,0.000
0,0,2596,0.000,0.001,0.000
0,0,2597,0.000,0.001,0.000
0,0,2614,0.000,0.000,0.000
0,0,27,0.000,0.000,0.000
0,0,34,0.000,0.000,0.000
0,0,260,0.000,0.000,0.000
0,0,7061,0.000,0.000,0.000
0,0,7064,0.000,0.000,0.000
0,0,2634,0.000,0.001,0.000
0,0,2637,0.000,0.000,0.000
0,0,2610,0.000,0.000,0.000
0,0,2698,0.000,0.001,0.000
0,0,2617,0.000,0.000,0.000
0,0,2618,0.000,0.000,0.000
0,0,262,0.000,0.000,0.000
0,0,2627,0.000,0.000,0.000
0,0,2628,0.000,0.000,0.000
0,0,2633,0.000,0.001,0.000
0,0,2636,0.000,0.000,0.000
0,0,2638,0.000,0.000,0.000
0,0,2642,0.000,0.000,0.000
0,0,269,0.000,0.000,0.000
0,0,2653,0.000,0.001,0.000
0,0,2658,0.000,0.000,0.000
0,0,2654,0.000,0.000,0.000
0,0,2660,0.000,0.000,0.000
0,0,2661,0.000,0.000,0.000
0,0,2663,0.000,0.000,0.000
0,0,2662,0.000,0.000,0.000
0,0,2671,0.000,0.000,0.000
0,0,2673,0.000,0.001,0.000
0,0,2672,0.000,0.000,0.000
0,0,12672,0.000,0.000,0.000
0,0,2674,0.000,0.000,0.000
0,0,2676,0.000,0.000,0.000
0,0,2678,0.000,0.001,0.000
0,0,2675,0.000,0.000,0.000
0,0,268,0.000,0.000,0.000
0,0,2689,0.000,0.001,0.000
0,0,2683,0.000,0.000,0.000
0,0,2684,0.000,0.000,0.000
0,0,2686,0.000,0.001,0.000
0,0,2690,0.000,0.001,0.000
0,0,2687,0.000,0.001,0.000
0,0,2692,0.000,0.000,0.000
0,0,2695,0.000,0.000,0.000
0,0,6881,0.000,0.000,0.000
0,0,2696,0.000,0.001,0.000
0,0,6851,0.000,0.000,0.000
0,0,2699,0.000,0.000,0.000
0,0,2700,0.000,0.000,0.000
0,0,2701,0.000,0.000,0.000
0,0,6853,0.000,0.000,0.000
0,0,2709,0.000,0.000,0.000
0,0,2711,0.000,0.000,0.000
0,0,271,0.000,0.000,0.000
0,0,6865,0.000,0.000,0.000
0,0,6897,0.000,0.000,0.000
0,0,903589,0.000,0.000,0.000
0,0,2721,0.000,0.000,0.000
0,0,6866,0.000,0.000,0.000
0,0,2720,0.000,0.000,0.000
0,0,2731,0.000,0.000,0.000
0,0,3188,0.000,0.000,0.000
0,0,2724,0.000,0.000,0.000
0,0,2727,0.000,0.000,0.000
0,0,2728,0.000,0.000,0.000
0,0,2726,0.000,0.000,0.000
0,0,3264,0.000,0.000,0.000
0,0,2730,0.000,0.000,0.000
0,0,277,0.000,0.000,0.000
0,0,2735,0.000,0.001,0.000
0,0,2740,0.000,0.000,0.000
0,0,2745,0.000,0.000,0.000
0,0,2746,0.000,0.000,0.000
0,0,2748,0.000,0.000,0.000
0,0,2750,0.000,0.000,0.000
0,0,2751,0.000,0.000,0.000
0,0,2754,0.000,0.001,0.000
0,0,2757,0.000,0.000,0.000
0,0,2758,0.000,0.000,0.000
0,0,2770,0.000,0.000,0.000
0,0,2772,0.000,0.000,0.000
0,0,2764,0.000,0.001,0.000
0,0,2765,0.000,0.001,0.000
0,0,2766,0.000,0.001,0.000
0,0,281,0.000,0.000,0.000
0,0,2775,0.000,0.000,0.000
0,0,2777,0.000,0.000,0.000
0,0,2780,0.000,0.000,0.000
0,0,2784,0.000,0.000,0.000
0,0,2781,0.000,0.000,0.000
0,0,2785,0.000,0.000,0.000
0,0,2788,0.000,0.000,0.000
0,0,2789,0.000,0.000,0.000
0,0,2793,0.000,0.000,0.000
0,0,2798,0.000,0.000,0.000
0,0,2799,0.000,0.000,0.000
0,0,2804,0.000,0.000,0.000
0,0,2808,0.000,0.000,0.000
0,0,2858,0.000,0.000,0.000
0,0,2864,0.000,0.001,0.000
0,0,2809,0.000,0.000,0.000
0,0,2857,0.000,0.000,0.000
0,0,2865,0.000,0.001,0.000
0,0,285,0.000,0.000,0.000
0,0,294,0.000,0.000,0.000
0,0,2814,0.000,0.000,0.000
0,0,2824,0.000,0.000,0.000
0,0,2813,0.000,0.000,0.000
0,0,2823,0.000,0.000,0.000
0,0,2815,0.000,0.000,0.000
0,0,2816,0.000,0.000,0.000
0,0,2817,0.000,0.000,0.000
0,0,2818,0.000,0.000,0.000
0,0,2828,0.000,0.001,0.000
0,0,2821,0.000,0.000,0.000
0,0,2868,0.000,0.000,0.000
0,0,2822,0.000,0.000,0.000
0,0,2869,0.000,0.001,0.000
0,0,2829,0.000,0.000,0.000
0,0,2883,0.000,0.001,0.000
0,0,283,0.000,0.000,0.000
0,0,2833,0.000,0.000,0.000
0,0,2836,0.000,0.000,0.000
0,0,2838,0.000,0.000,0.000
0,0,2845,0.000,0.000,0.000
0,0,2846,0.000,0.000,0.000
0,0,2850,0.000,0.000,0.000
0,0,289,0.000,0.000,0.000
0,0,293,0.000,0.000,0.000
0,0,3022,0.000,0.000,0.000
0,0,2852,0.000,0.000,0.000
0,0,2861,0.000,0.000,0.000
0,0,2862,0.000,0.001,0.000
0,0,2863,0.000,0.000,0.000
0,0,2882,0.000,0.000,0.000
0,0,2876,0.000,0.000,0.000
0,0,288,0.000,0.000,0.000
0,0,2884,0.000,0.000,0.000
0,0,2890,0.000,0.000,0.000
0,0,2895,0.000,0.000,0.000
0,0,2885,0.000,0.000,0.000
0,0,2891,0.000,0.000,0.000
0,0,2894,0.000,0.000,0.000
0,0,2896,0.000,0.000,0.000
0,0,2899,0.000,0.000,0.000
0,0,290,0.000,0.000,0.000
0,0,2903,0.000,0.000,0.000
0,0,2904,0.000,0.000,0.000
0,0,2908,0.000,0.000,0.000
0,0,2905,0.000,0.000,0.000
0,0,2907,0.000,0.000,0.000
0,0,291,0.000,0.000,0.000
0,0,29108,0.000,0.000,0.000
0,0,2916,0.000,0.000,0.000
0,0,2919,0.000,0.000,0.000
0,0,2921,0.000,0.000,0.000
0,0,2920,0.000,0.000,0.000
0,0,2922,0.000,0.000,0.000
0,0,2925,0.000,0.000,0.000
0,0,2926,0.000,0.000,0.000
0,0,2930,0.000,0.000,0.000
0,0,2931,0.000,0.000,0.000
0,0,2944,0.000,0.000,0.000
0,0,2973,0.000,0.000,0.000
0,0,2945,0.000,0.000,0.000
0,0,2972,0.000,0.000,0.000
0,0,303,0.000,0.000,0.000
0,0,2953,0.000,0.000,0.000
0,0,2955,0.000,0.000,0.000
0,0,2956,0.000,0.000,0.000
0,0,2957,0.000,0.000,0.000
0,0,2961,0.000,0.000,0.000
0,0,2963,0.000,0.000,0.000
0,0,2964,0.000,0.000,0.000
0,0,2966,0.000,0.000,0.000
0,0,2970,0.000,0.000,0.000
0,0,298,0.000,0.000,0.000
0,0,299,0.000,0.000,0.000
0,0,2971,0.000,0.000,0.000
0,0,2977,0.000,0.000,0.000
0,0,2983,0.000,0.000,0.000
0,0,2987,0.000,0.000,0.000
0,0,2988,0.000,0.000,0.000
0,0,2989,0.000,0.000,0.000
0,0,2990,0.000,0.000,0.000
0,0,2992,0.000,0.000,0.000
0,0,2993,0.000,0.000,0.000
0,0,2995,0.000,0.000,0.000
0,0,300,0.000,0.000,0.000
0,0,3004,0.000,0.000,0.000
0,0,301,0.000,0.000,0.000
0,0,3014,0.000,0.000,0.000
0,0,3016,0.000,0.000,0.000
0,0,3017,0.000,0.000,0.000
0,0,3020,0.000,0.000,0.000
0,0,3021,0.000,0.000,0.000
0,0,302,0.000,0.000,0.000
0,0,304,0.000,0.000,0.000
0,0,3035,0.000,0.000,0.000
0,0,305,0.000,0.000,0.000
0,0,3043,0.000,0.000,0.000
0,0,3048,0.000,0.000,0.000
0,0,3050,0.000,0.000,0.000
0,0,3051,0.000,0.000,0.000
0,0,3052,0.000,0.000,0.000
0,0,3053,0.000,0.000,0.000
0,0,3056,0.000,0.000,0.000
0,0,3059,0.000,0.000,0.000
0,0,3060,0.000,0.000,0.000
0,0,310,0.000,0.000,0.000
0,0,352,0.000,0.000,0.000
0,0,380,0.000,0.000,0.000
0,0,514,0.000,0.000,0.000
0,0,311,0.000,0.000,0.000
0,0,3078,0.000,0.000,0.000
0,0,3080,0.000,0.000,0.000
0,0,37710,0.000,0.000,0.000
0,0,31,0.000,0.000,0.000
0,0,38,0.000,0.000,0.000
0,0,120041,0.000,0.001,0.000
0,0,120043,0.000,0.001,0.000
0,0,3101,0.000,0.000,0.000
0,0,3201,0.000,0.000,0.000
0,0,3210,0.000,0.000,0.000
0,0,3106,0.000,0.000,0.000
0,0,3139,0.000,0.001,0.000
0,0,3196,0.000,0.000,0.000
0,0,3219,0.000,0.000,0.000
0,0,3222,0.000,0.000,0.000
0,0,3251,0.000,0.000,0.000
0,0,315,0.000,0.000,0.000
0,0,3110,0.000,0.000,0.000
0,0,3343,0.000,0.000,0.000
0,0,6746,0.000,0.000,0.000
0,0,6703,0.000,0.000,0.000
0,0,3272,0.000,0.000,0.000
0,0,3340,0.000,0.001,0.000
0,0,3341,0.000,0.000,0.000
0,0,3349,0.000,0.000,0.000
0,0,3311,0.000,0.000,0.000
0,0,3312,0.000,0.000,0.000
0,0,3315,0.000,0.000,0.000
0,0,3126,0.000,0.000,0.000
0,0,3128,0.000,0.000,0.000
0,0,3276,0.000,0.000,0.000
0,0,3269,0.000,0.000,0.000
0,0,3466,0.000,0.000,0.000
0,0,3479,0.000,0.000,0.000
